,county,state,population,dc,obs_dr,pred_dr,pred_dc,pred_dr_err_low,pred_dr_err_upp,pred_dc_err_low,pred_dc_err_upp
2799,Brunswick,VA,15987,6.0,3.7530493525989863,4.3837750000000006e-05,7.0,2.86577e-05,5.72305e-05,2.0,11.0
2800,Buchanan,VA,31333,12.0,3.8298279768933714,4.22936e-05,13.0,3.03914e-05,5.5051e-05,5.0,19.0
2801,Buckingham,VA,12873,3.0,2.3304591004427877,4.02939e-05,5.0,2.6627e-05,5.45889e-05,1.0,9.0
2802,Campbell,VA,47572,2.0,0.4204153703859413,2.360285e-05,11.0,1.53306e-05,3.15359e-05,4.0,17.0
2803,Caroline,VA,19217,2.0,1.040745173544258,3.474315e-05,7.0,2.16535e-05,4.63509e-05,2.0,11.0
2804,Carroll,VA,26594,4.0,1.504098668872678,3.38163e-05,9.0,2.34396e-05,4.58789e-05,3.0,14.0
2805,Charles city,VA,6282,0.0,0.0,3.99672e-05,2.0,2.63682e-05,5.5064e-05,0.0,5.0
2806,Charlotte,VA,11688,0.0,0.0,3.58563e-05,4.0,2.29017e-05,5.01402e-05,0.0,7.0
2807,Chesterfield,VA,209274,22.0,1.051253380735304,1.6469800000000003e-05,34.0,1.22103e-05,2.07155e-05,20.0,46.0
2808,Clarke,VA,12101,1.0,0.826377985290472,3.76164e-05,4.0,2.428e-05,5.1307e-05,1.0,8.0
2809,Craig,VA,4372,1.0,2.2872827081427265,4.375955e-05,2.0,2.86846e-05,5.99848e-05,0.0,4.0
2810,Culpeper,VA,27791,3.0,1.0794861645856573,3.2151e-05,9.0,2.15406e-05,4.43043e-05,3.0,14.0
2811,Cumberland,VA,7825,2.0,2.5559105431309908,4.309355e-05,3.0,2.90128e-05,5.8737e-05,0.0,6.0
2812,Dickenson,VA,17620,2.0,1.135073779795687,3.56962e-05,6.0,2.37752e-05,4.84508e-05,1.0,10.0
2813,Dinwiddie,VA,20960,2.0,0.9541984732824428,3.3579e-05,7.0,2.16594e-05,4.5451e-05,2.0,12.0
2814,Essex,VA,8689,4.0,4.603521694095983,4.56518e-05,4.0,2.98336e-05,6.13402e-05,1.0,7.0
2815,Fairfax,VA,818584,87.0,1.0628109027295916,1.2383e-05,101.0,1.04708e-05,1.43045e-05,78.0,123.0
2816,Fauquier,VA,48741,4.0,0.8206643277733326,2.56009e-05,12.0,1.71119e-05,3.40211e-05,5.0,19.0
2817,Floyd,VA,12005,2.0,1.665972511453561,3.89475e-05,5.0,2.60637e-05,5.35683e-05,1.0,8.0
2818,Fluvanna,VA,12429,2.0,1.6091399147155847,3.888575e-05,5.0,2.62871e-05,5.37174e-05,0.0,8.0
2819,Franklin,VA,39549,6.0,1.517105362967458,3.086785e-05,12.0,2.12067e-05,4.05751e-05,4.0,18.0
2820,Frederick,VA,45723,5.0,1.093541543643243,2.7593050000000002e-05,13.0,1.88602e-05,3.67323e-05,5.0,19.0
2821,Giles,VA,16366,9.0,5.499205670292069,4.79246e-05,8.0,3.26752e-05,6.2539e-05,2.0,12.0
2822,Gloucester,VA,30131,5.0,1.6594205303508014,3.35299e-05,10.0,2.25616e-05,4.41019e-05,4.0,16.0
2823,Goochland,VA,14163,4.0,2.8242603968085858,4.1259950000000005e-05,6.0,2.73429e-05,5.5577e-05,2.0,10.0
2824,Grayson,VA,16278,7.0,4.300282589998771,4.47403e-05,7.0,3.18763e-05,5.96375e-05,3.0,12.0
2825,Greene,VA,10297,2.0,1.9423132951345048,4.08304e-05,4.0,2.59952e-05,5.61067e-05,0.0,7.0
2826,Greensville,VA,8853,1.0,1.1295606009262398,3.9713249999999995e-05,3.0,2.59821e-05,5.41339e-05,0.0,6.0
2827,Halifax,VA,29033,5.0,1.7221782110012744,3.405595e-05,10.0,2.34441e-05,4.51593e-05,3.0,15.0
2828,Hampton city,VA,133793,0.0,0.0,1.107415e-05,15.0,7.27228e-06,1.50871e-05,7.0,23.0
2829,Hanover,VA,63306,10.0,1.5796291030865954,2.7805799999999997e-05,17.0,1.93926e-05,3.59558e-05,9.0,26.0
2830,Henrico,VA,217881,35.0,1.6063814651116894,2.0959349999999998e-05,45.0,1.63783e-05,2.54524e-05,30.0,60.0
2831,Henry,VA,56942,12.0,2.1074075374942924,3.1734649999999996e-05,18.0,2.3297e-05,4.15451e-05,9.0,26.0
2832,Highland,VA,2635,3.0,11.385199240986717,4.97797e-05,1.0,3.32097e-05,6.75994e-05,0.0,3.0
2833,Isle of wight,VA,25053,0.0,0.0,2.85411e-05,7.0,1.81945e-05,3.93082e-05,2.0,12.0
2834,James city,VA,34859,0.0,0.0,2.53669e-05,9.0,1.59579e-05,3.47802e-05,3.0,14.0
2835,King and queen,VA,6289,0.0,0.0,3.978075e-05,2.0,2.58954e-05,5.48975e-05,0.0,5.0
2836,King george,VA,13527,0.0,0.0,3.4801599999999996e-05,5.0,2.17262e-05,4.73794e-05,1.0,8.0
2837,King william,VA,10913,0.0,0.0,3.667175e-05,4.0,2.45429e-05,5.14419e-05,0.0,7.0
2838,Lancaster,VA,10896,2.0,1.83553597650514,4.027745e-05,4.0,2.66167e-05,5.45134e-05,1.0,8.0
2839,Lee,VA,24496,4.0,1.6329196603527107,3.471715e-05,8.0,2.31417e-05,4.63744e-05,2.0,13.0
2840,Loudoun,VA,86129,7.0,0.812734386791905,2.0691000000000002e-05,18.0,1.37111e-05,2.67765e-05,8.0,26.0
2841,Louisa,VA,20325,8.0,3.936039360393604,4.36158e-05,9.0,3.00966e-05,5.73408e-05,3.0,14.0
2842,Lunenburg,VA,11419,0.0,0.0,3.566105e-05,4.0,2.34144e-05,5.05434e-05,0.0,7.0
2843,Madison,VA,11949,0.0,0.0,3.55726e-05,4.0,2.24325e-05,4.89662e-05,0.0,7.0
2844,Mathews,VA,8348,0.0,0.0,3.824645e-05,3.0,2.49307e-05,5.3674e-05,0.0,6.0
2845,Mecklenburg,VA,29241,1.0,0.3419855682090216,2.846505e-05,8.0,1.90263e-05,3.8894e-05,2.0,13.0
2846,Middlesex,VA,8653,1.0,1.155668554258639,4.0271350000000005e-05,3.0,2.63598e-05,5.60185e-05,0.0,6.0
2847,Montgomery,VA,73913,8.0,1.082353577855046,2.3479850000000002e-05,17.0,1.60524e-05,3.06882e-05,8.0,25.0
2848,Nansemond fake,VA,6734,0.0,0.0,3.935515e-05,2.0,2.53863e-05,5.4997e-05,0.0,5.0
2849,Nelson,VA,12778,0.0,0.0,3.545625e-05,4.0,2.25246e-05,4.94135e-05,1.0,8.0
2850,New kent,VA,10445,0.0,0.0,3.669605e-05,4.0,2.45895e-05,5.16553e-05,1.0,7.0
2851,Newport news city,VA,170045,0.0,0.0,9.178265e-06,15.0,5.55938e-06,1.24699e-05,6.0,23.0
2852,Norfolk city,VA,261229,0.0,0.0,6.42008e-06,17.0,4.26741e-06,8.92057e-06,7.0,25.0
2853,Northampton,VA,13061,3.0,2.2969144782175945,4.05978e-05,5.0,2.69856e-05,5.44548e-05,1.0,9.0
2854,Northumberland,VA,10524,3.0,2.8506271379703536,4.27804e-05,4.0,2.89059e-05,5.89528e-05,1.0,8.0
2855,Nottoway,VA,14993,4.0,2.667911692122991,4.0771550000000004e-05,6.0,2.75064e-05,5.5494e-05,1.0,10.0
2856,Orange,VA,21421,5.0,2.334158069184445,3.8020249999999996e-05,8.0,2.56503e-05,5.06779e-05,3.0,13.0
2857,Page,VA,21690,2.0,0.9220839096357768,3.307065e-05,7.0,2.08059e-05,4.46261e-05,2.0,12.0
2858,Patrick,VA,17473,1.0,0.5723115664167573,3.41319e-05,6.0,2.13418e-05,4.6363e-05,1.0,10.0
2859,Pittsylvania,VA,55655,11.0,1.97646213278232,3.1188899999999995e-05,17.0,2.17934e-05,4.07671e-05,8.0,25.0
2860,Powhatan,VA,15328,1.0,0.6524008350730689,3.551645e-05,5.0,2.30722e-05,4.89591e-05,1.0,9.0
2861,Prince edward,VA,17320,0.0,0.0,3.230835e-05,5.0,2.06138e-05,4.47406e-05,1.0,9.0
2862,Prince george,VA,27394,0.0,0.0,2.76929e-05,7.0,1.76854e-05,3.79867e-05,2.0,12.0
2863,Prince william,VA,215686,0.0,0.0,7.625655e-06,16.0,4.91596e-06,1.03994e-05,8.0,25.0
2864,Pulaski,VA,34496,7.0,2.029220779220779,3.44829e-05,12.0,2.44295e-05,4.53349e-05,5.0,18.0
2865,Rappahannock,VA,6622,1.0,1.5101177891875568,4.1274e-05,3.0,2.65634e-05,5.65359e-05,0.0,5.0
2866,Richmond,VA,7273,1.0,1.3749484394335214,4.102355e-05,3.0,2.59781e-05,5.62484e-05,0.0,6.0
2867,Roanoke,VA,79332,17.0,2.1428931578682,2.9893449999999998e-05,24.0,2.12442e-05,3.78172e-05,14.0,34.0
2868,Rockbridge,VA,18350,4.0,2.1798365122615806,3.85245e-05,7.0,2.49321e-05,5.15826e-05,1.0,11.0
2869,Rockingham,VA,57482,8.0,1.3917400229637105,2.72646e-05,15.0,1.82376e-05,3.52524e-05,7.0,23.0
2870,Russell,VA,28667,5.0,1.7441657655143543,3.427825e-05,10.0,2.34033e-05,4.55433e-05,3.0,15.0
2871,Scott,VA,23204,12.0,5.171522151353215,4.772775e-05,11.0,3.46322e-05,6.26349e-05,5.0,17.0
2872,Shenandoah,VA,31636,6.0,1.8965735238336077,3.45764e-05,11.0,2.40926e-05,4.58904e-05,5.0,17.0
2873,Smyth,VA,32370,11.0,3.398208217485326,4.01517e-05,13.0,2.8757e-05,5.28085e-05,5.0,19.0
2874,Southampton,VA,17550,1.0,0.5698005698005698,3.42757e-05,6.0,2.21307e-05,4.67904e-05,1.0,10.0
2875,Spotsylvania,VA,57403,9.0,1.567862306848074,2.87076e-05,16.0,2.01698e-05,3.7174e-05,9.0,25.0
2876,Stafford,VA,61236,5.0,0.8165131621921745,2.32559e-05,14.0,1.60901e-05,3.16783e-05,6.0,21.0
2877,Surry,VA,6145,1.0,1.627339300244101,4.2060450000000005e-05,2.0,2.76731e-05,5.83276e-05,0.0,5.0
2878,Sussex,VA,10248,2.0,1.95160031225605,4.0508149999999996e-05,4.0,2.69583e-05,5.64837e-05,0.0,7.0
2879,Tazewell,VA,45960,10.0,2.175805047867711,3.299105e-05,15.0,2.26931e-05,4.25552e-05,7.0,22.0
2880,Virginia beach city,VA,393069,0.0,0.0,4.50006e-06,18.0,2.96066e-06,6.18522e-06,8.0,26.0
2881,Warren,VA,26142,9.0,3.442735827404177,4.14417e-05,11.0,2.89545e-05,5.50293e-05,4.0,16.0
2882,Washington,VA,45887,14.0,3.0509730424739034,3.76144e-05,17.0,2.72567e-05,4.79106e-05,9.0,25.0
2883,Westmoreland,VA,15480,4.0,2.583979328165375,4.03029e-05,6.0,2.72158e-05,5.4832e-05,1.0,10.0
2884,Wise,VA,39573,12.0,3.0323705556819043,3.80496e-05,15.0,2.77344e-05,4.99913e-05,7.0,22.0
2885,Wythe,VA,25466,5.0,1.963402183303228,3.59947e-05,9.0,2.467e-05,4.76954e-05,3.0,14.0
2886,York,VA,42422,10.0,2.3572674555655087,3.4502800000000004e-05,15.0,2.46032e-05,4.55277e-05,7.0,22.0
2887,Adams,WA,13603,2.0,1.4702639123722707,3.82424e-05,5.0,2.45397e-05,5.10643e-05,1.0,9.0
2888,Asotin,WA,17605,5.0,2.840102243680773,4.0315500000000004e-05,7.0,2.7464e-05,5.43082e-05,2.0,12.0
2889,Benton,WA,112560,16.0,1.4214641080312722,2.280475e-05,25.0,1.66443e-05,2.93596e-05,13.0,35.0
2890,Chelan,WA,52250,15.0,2.8708133971291865,3.644765e-05,19.0,2.70968e-05,4.72461e-05,11.0,28.0
2891,Clallam,WA,56464,14.0,2.479455936525928,3.3858450000000004e-05,19.0,2.41079e-05,4.35788e-05,9.0,27.0
2892,Clark,WA,238053,46.0,1.932342797612296,2.32827e-05,55.0,1.88112e-05,2.82021e-05,39.0,71.0
2893,Columbia,WA,4024,1.0,2.485089463220676,4.376e-05,2.0,3.00579e-05,6.06009e-05,0.0,4.0
2894,Cowlitz,WA,82119,15.0,1.8266174697694808,2.75445e-05,23.0,2.08879e-05,3.60688e-05,12.0,32.0
2895,Douglas,WA,26205,6.0,2.289639381797367,3.66302e-05,9.0,2.51712e-05,4.8605e-05,4.0,15.0
2896,Ferry,WA,6295,0.0,0.0,3.97558e-05,2.0,2.58951e-05,5.45263e-05,0.0,5.0
2897,Franklin,WA,37473,5.0,1.334294025031356,3.040875e-05,11.0,2.07428e-05,4.10546e-05,5.0,18.0
2898,Garfield,WA,2248,0.0,0.0,4.336185e-05,1.0,2.60906e-05,5.84776e-05,0.0,2.0
2899,Grant,WA,54758,9.0,1.6435954563716717,2.943835e-05,16.0,2.01195e-05,3.79789e-05,7.0,23.0
2900,Grays harbor,WA,64175,0.0,0.0,1.818155e-05,12.0,1.18077e-05,2.52619e-05,4.0,18.0
2901,Island,WA,60195,12.0,1.99352105656616,3.07811e-05,18.0,2.11505e-05,3.89328e-05,8.0,26.0
2902,Jefferson,WA,20146,7.0,3.4746351633078527,4.1993800000000004e-05,8.0,2.80191e-05,5.45324e-05,3.0,13.0
2903,King,WA,1507319,248.0,1.645305340143659,1.72643e-05,260.0,1.54987e-05,1.90271e-05,223.0,297.0
2904,Kitsap,WA,189731,37.0,1.9501293937205837,2.43464e-05,46.0,1.90776e-05,2.96809e-05,31.0,61.0
2905,Kittitas,WA,26725,3.0,1.1225444340505144,3.227725e-05,9.0,2.06272e-05,4.30832e-05,3.0,14.0
2906,Klickitat,WA,16616,3.0,1.805488685604237,3.7958449999999996e-05,6.0,2.59328e-05,5.23675e-05,1.0,10.0
2907,Lewis,WA,59358,18.0,3.0324471848781966,3.66953e-05,22.0,2.69804e-05,4.69052e-05,12.0,31.0
2908,Lincoln,WA,8864,1.0,1.128158844765343,3.9441400000000005e-05,3.0,2.51354e-05,5.32778e-05,0.0,6.0
2909,Mason,WA,38341,8.0,2.0865392138963514,3.38525e-05,13.0,2.37626e-05,4.42168e-05,5.0,19.0
2910,Okanogan,WA,33350,13.0,3.898050974512744,4.22552e-05,14.0,3.08031e-05,5.54628e-05,8.0,22.0
2911,Pacific,WA,18882,5.0,2.648024573668044,3.965435e-05,7.0,2.67027e-05,5.23805e-05,2.0,12.0
2912,Pend oreille,WA,8915,0.0,0.0,3.78196e-05,3.0,2.45062e-05,5.32742e-05,0.0,6.0
2913,Pierce,WA,586203,101.0,1.7229526290380637,1.91446e-05,112.0,1.64977e-05,2.21438e-05,86.0,134.0
2914,San juan,WA,10035,0.0,0.0,3.7201549999999996e-05,4.0,2.25757e-05,5.08591e-05,1.0,7.0
2915,Skagit,WA,79555,18.0,2.262585632581233,3.0588149999999996e-05,24.0,2.2411e-05,3.90995e-05,15.0,35.0
2916,Skamania,WA,8289,2.0,2.4128362890577875,4.191305e-05,3.0,2.69987e-05,5.69487e-05,0.0,6.0
2917,Snohomish,WA,465642,66.0,1.417397915136521,1.673315e-05,78.0,1.37176e-05,1.96237e-05,59.0,98.0
2918,Spokane,WA,361364,78.0,2.158488393973943,2.4156399999999998e-05,87.0,1.99639e-05,2.79419e-05,64.0,106.0
2919,Stevens,WA,30948,4.0,1.2924906294429366,3.1879549999999995e-05,10.0,2.1555e-05,4.25577e-05,3.0,15.0
2920,Thurston,WA,161238,20.0,1.2404023865341915,1.93388e-05,31.0,1.41993e-05,2.44359e-05,18.0,42.0
2921,Wahkiakum,WA,3327,0.0,0.0,4.219945e-05,1.0,2.624e-05,5.79163e-05,0.0,3.0
2922,Walla walla,WA,48439,0.0,0.0,2.141615e-05,10.0,1.40617e-05,2.97119e-05,3.0,16.0
2923,Whatcom,WA,127780,27.0,2.113006730317734,2.742255e-05,35.0,2.07737e-05,3.39842e-05,21.0,47.0
2924,Whitman,WA,38775,4.0,1.0315925209542232,2.885015e-05,11.0,1.98989e-05,3.91345e-05,4.0,17.0
2925,Yakima,WA,188823,37.0,1.9595070515774031,2.4397499999999998e-05,46.0,1.95486e-05,3.02678e-05,30.0,60.0
2926,Barbour,WV,15699,0.0,0.0,3.367325e-05,5.0,2.07509e-05,4.57698e-05,1.0,9.0
2927,Berkeley,WV,59253,0.0,0.0,1.90743e-05,11.0,1.24692e-05,2.61456e-05,5.0,18.0
2928,Boone,WV,25870,0.0,0.0,2.824775e-05,7.0,1.69009e-05,3.84948e-05,2.0,12.0
2929,Braxton,WV,12998,0.0,0.0,3.51065e-05,4.0,2.33126e-05,4.89052e-05,1.0,8.0
2930,Brooke,WV,26992,0.0,0.0,2.79672e-05,7.0,1.85479e-05,3.91286e-05,2.0,12.0
2931,Cabell,WV,96827,0.0,0.0,1.399075e-05,13.0,9.22235e-06,1.92075e-05,5.0,20.0
2932,Calhoun,WV,7885,0.0,0.0,3.86593e-05,3.0,2.56817e-05,5.43347e-05,0.0,6.0
2933,Clay,WV,9983,0.0,0.0,3.6932849999999997e-05,4.0,2.47811e-05,5.22287e-05,1.0,7.0
2934,Doddridge,WV,6994,0.0,0.0,3.9565000000000005e-05,3.0,2.53863e-05,5.37246e-05,0.0,5.0
2935,Fayette,WV,47952,0.0,0.0,2.1530649999999997e-05,10.0,1.36577e-05,2.9685e-05,3.0,16.0
2936,Gilmer,WV,7669,0.0,0.0,3.85953e-05,3.0,2.43828e-05,5.31281e-05,0.0,6.0
2937,Grant,WV,10428,0.0,0.0,3.68406e-05,4.0,2.2693e-05,5.03998e-05,0.0,7.0
2938,Greenbrier,WV,34693,0.0,0.0,2.511505e-05,9.0,1.65819e-05,3.44954e-05,3.0,14.0
2939,Hampshire,WV,16498,0.0,0.0,3.3177749999999996e-05,5.0,2.20311e-05,4.67242e-05,1.0,9.0
2940,Hancock,WV,35233,0.0,0.0,2.49768e-05,9.0,1.60211e-05,3.40509e-05,3.0,14.0
2941,Hardy,WV,10977,0.0,0.0,3.654605e-05,4.0,2.28679e-05,5.09208e-05,0.0,7.0
2942,Harrison,WV,69371,0.0,0.0,1.732625e-05,12.0,1.14702e-05,2.41535e-05,5.0,19.0
2943,Jackson,WV,25938,0.0,0.0,2.83731e-05,7.0,1.80907e-05,3.86897e-05,2.0,12.0
2944,Jefferson,WV,35926,0.0,0.0,2.486305e-05,9.0,1.57193e-05,3.38395e-05,3.0,14.0
2945,Kanawha,WV,207619,0.0,0.0,7.72168e-06,16.0,4.81301e-06,1.05902e-05,8.0,25.0
2946,Lewis,WV,17223,0.0,0.0,3.2466549999999995e-05,5.0,2.04049e-05,4.49136e-05,1.0,9.0
2947,Lincoln,WV,21382,0.0,0.0,3.06633e-05,6.0,1.96297e-05,4.21661e-05,2.0,11.0
2948,Logan,WV,43032,0.0,0.0,2.26127e-05,10.0,1.45809e-05,3.11592e-05,4.0,16.0
2949,Marion,WV,57249,0.0,0.0,1.95686e-05,11.0,1.27832e-05,2.68618e-05,4.0,17.0
2950,Marshall,WV,37356,0.0,0.0,2.42951e-05,9.0,1.62215e-05,3.41437e-05,3.0,14.0
2951,Mason,WV,25178,0.0,0.0,2.87006e-05,7.0,1.8852e-05,3.97755e-05,2.0,12.0
2952,Mcdowell,WV,35233,0.0,0.0,2.49768e-05,9.0,1.60211e-05,3.40509e-05,3.0,14.0
2953,Mercer,WV,64980,0.0,0.0,1.81698e-05,12.0,1.24121e-05,2.51519e-05,4.0,18.0
2954,Mineral,WV,26697,0.0,0.0,2.8327100000000002e-05,7.0,1.75361e-05,3.8772e-05,2.0,12.0
2955,Mingo,WV,33739,0.0,0.0,2.5416999999999997e-05,8.0,1.68465e-05,3.59849e-05,3.0,14.0
2956,Monongalia,WV,75509,0.0,0.0,1.637695e-05,12.0,1.06907e-05,2.24142e-05,5.0,19.0
2957,Monroe,WV,12406,0.0,0.0,3.51928e-05,4.0,2.2586e-05,4.8838e-05,1.0,8.0
2958,Morgan,WV,12128,0.0,0.0,3.560935e-05,4.0,2.25741e-05,4.95165e-05,1.0,8.0
2959,Nicholas,WV,26775,0.0,0.0,2.81019e-05,7.0,1.71778e-05,3.83866e-05,2.0,12.0
2960,Ohio,WV,50871,0.0,0.0,2.0923e-05,11.0,1.3107e-05,2.7986e-05,4.0,17.0
2961,Pendleton,WV,8054,0.0,0.0,3.82808e-05,3.0,2.49951e-05,5.37554e-05,0.0,6.0
2962,Pleasants,WV,7546,0.0,0.0,3.8961199999999996e-05,3.0,2.43209e-05,5.373e-05,0.0,5.0
2963,Pocahontas,WV,9008,0.0,0.0,3.7784400000000004e-05,3.0,2.52562e-05,5.3736e-05,0.0,6.0
2964,Preston,WV,29037,0.0,0.0,2.7105e-05,8.0,1.66336e-05,3.71523e-05,2.0,13.0
2965,Putnam,WV,42835,0.0,0.0,2.27096e-05,10.0,1.4941e-05,3.1031e-05,3.0,15.0
2966,Raleigh,WV,76819,0.0,0.0,1.660115e-05,13.0,1.12502e-05,2.30652e-05,6.0,20.0
2967,Randolph,WV,27803,0.0,0.0,2.76149e-05,8.0,1.78709e-05,3.86844e-05,3.0,13.0
2968,Ritchie,WV,10233,0.0,0.0,3.6827649999999996e-05,4.0,2.30792e-05,5.05117e-05,1.0,7.0
2969,Roane,WV,15120,0.0,0.0,3.365305e-05,5.0,2.11954e-05,4.67387e-05,1.0,9.0
2970,Summers,WV,14204,0.0,0.0,3.4393999999999996e-05,5.0,2.22962e-05,4.73786e-05,0.0,8.0
2971,Taylor,WV,15144,0.0,0.0,3.38256e-05,5.0,2.19426e-05,4.62984e-05,1.0,9.0
2972,Tucker,WV,7728,0.0,0.0,3.867375e-05,3.0,2.49564e-05,5.32707e-05,0.0,6.0
2973,Tyler,WV,9796,0.0,0.0,3.7235249999999996e-05,3.0,2.39545e-05,5.13981e-05,0.0,6.0
2974,Upshur,WV,22867,0.0,0.0,2.953e-05,7.0,1.81051e-05,4.06117e-05,2.0,11.0
2975,Wayne,WV,41636,0.0,0.0,2.338955e-05,10.0,1.53509e-05,3.18074e-05,3.0,15.0
2976,Webster,WV,10729,0.0,0.0,3.649905e-05,4.0,2.34813e-05,5.04116e-05,0.0,7.0
2977,Wetzel,WV,19258,0.0,0.0,3.16576e-05,6.0,1.97554e-05,4.28973e-05,1.0,10.0
2978,Wirt,WV,5192,0.0,0.0,4.0874299999999996e-05,2.0,2.56913e-05,5.70117e-05,0.0,4.0
2979,Wood,WV,86915,0.0,0.0,1.5016899999999998e-05,13.0,9.72704e-06,2.08922e-05,5.0,20.0
2980,Wyoming,WV,28990,0.0,0.0,2.7146e-05,8.0,1.75135e-05,3.77005e-05,3.0,13.0
2981,Adams,WI,15682,5.0,3.188368830506313,4.21326e-05,6.0,2.83022e-05,5.71935e-05,2.0,11.0
2982,Ashland,WI,16307,3.0,1.8397007420126328,3.82673e-05,6.0,2.55276e-05,5.29338e-05,1.0,10.0
2983,Barron,WI,40750,15.0,3.6809815950920246,4.13504e-05,17.0,3.09262e-05,5.36456e-05,8.0,24.0
2984,Bayfield,WI,14008,3.0,2.141633352370074,3.97229e-05,5.0,2.61412e-05,5.38105e-05,1.0,9.0
2985,Brown,WI,194594,37.0,1.901394698706024,2.381715e-05,46.0,1.86637e-05,2.91622e-05,31.0,61.0
2986,Buffalo,WI,13584,3.0,2.2084805653710244,3.977995e-05,5.0,2.64264e-05,5.43284e-05,1.0,9.0
2987,Burnett,WI,13084,3.0,2.292876796086824,4.0558499999999995e-05,5.0,2.79089e-05,5.58577e-05,1.0,9.0
2988,Calumet,WI,34291,10.0,2.916217083199673,3.82949e-05,13.0,2.66256e-05,4.95403e-05,5.0,19.0
2989,Chippewa,WI,52360,13.0,2.482811306340718,3.39855e-05,18.0,2.44709e-05,4.37138e-05,9.0,26.0
2990,Clark,WI,31647,9.0,2.843871457010143,3.833115e-05,12.0,2.64624e-05,4.98968e-05,5.0,18.0
2991,Columbia,WI,45088,17.0,3.7704045422285306,4.126925e-05,18.0,3.01159e-05,5.29021e-05,9.0,26.0
2992,Crawford,WI,15940,6.0,3.7641154328732735,4.30399e-05,7.0,2.84042e-05,5.69518e-05,2.0,11.0
2993,Dane,WI,367085,61.0,1.6617404688287452,1.96023e-05,72.0,1.61069e-05,2.31758e-05,51.0,89.0
2994,Dodge,WI,76559,23.0,3.0042189683773297,3.55915e-05,27.0,2.65168e-05,4.47256e-05,15.0,37.0
2995,Door,WI,25690,6.0,2.3355391202802647,3.71527e-05,9.0,2.5346e-05,4.91101e-05,3.0,15.0
2996,Douglas,WI,41758,22.0,5.268451554193208,4.9185149999999994e-05,20.0,3.65461e-05,6.13747e-05,12.0,29.0
2997,Dunn,WI,35909,6.0,1.6708903060514078,3.197045e-05,11.0,2.20882e-05,4.19414e-05,5.0,18.0
2998,Eau claire,WI,85183,0.0,0.0,1.5293450000000002e-05,13.0,9.92413e-06,2.11782e-05,5.0,20.0
2999,Florence,WI,4590,4.0,8.71459694989107,4.950875e-05,2.0,3.31655e-05,6.89529e-05,0.0,4.0
3000,Fond du lac,WI,90083,0.0,0.0,1.46289e-05,13.0,9.81221e-06,2.0424e-05,5.0,20.0
3001,Forest,WI,8776,2.0,2.27894257064722,4.178665e-05,4.0,2.74197e-05,5.72838e-05,1.0,7.0
3002,Grant,WI,49264,16.0,3.2478077297823966,3.896165e-05,19.0,2.76099e-05,4.8903e-05,10.0,27.0
3003,Green,WI,30339,11.0,3.625696298493688,4.157895e-05,12.0,2.97956e-05,5.44519e-05,6.0,19.0
3004,Green lake,WI,18651,0.0,0.0,3.2019350000000004e-05,6.0,2.07065e-05,4.46907e-05,2.0,10.0
3005,Iowa,WI,20150,5.0,2.481389578163772,3.878105e-05,8.0,2.61086e-05,5.15349e-05,2.0,12.0
3006,Iron,WI,6153,1.0,1.6252234682268814,4.20321e-05,2.0,2.75541e-05,5.79649e-05,0.0,5.0
3007,Jackson,WI,16588,7.0,4.219918013021461,4.439165e-05,7.0,3.05582e-05,5.77989e-05,3.0,12.0
3008,Jefferson,WI,67783,11.0,1.622825782275792,2.762625e-05,18.0,2.00235e-05,3.62919e-05,9.0,27.0
3009,Juneau,WI,21650,6.0,2.771362586605081,3.95003e-05,8.0,2.72982e-05,5.24214e-05,2.0,13.0
3010,Kenosha,WI,128181,32.0,2.4964698356230643,3.01258e-05,38.0,2.34359e-05,3.73692e-05,24.0,50.0
3011,Kewaunee,WI,18878,4.0,2.118868524208073,3.788355e-05,7.0,2.61775e-05,5.16777e-05,2.0,12.0
3012,La crosse,WI,97904,0.0,0.0,1.380995e-05,13.0,8.85215e-06,1.89772e-05,6.0,21.0
3013,Lafayette,WI,16076,8.0,4.976362279173924,4.66987e-05,7.0,3.12921e-05,6.10899e-05,2.0,12.0
3014,Langlade,WI,19505,7.0,3.588823378620866,4.23242e-05,8.0,2.99517e-05,5.64786e-05,3.0,13.0
3015,Lincoln,WI,26993,9.0,3.334197754973512,4.066285e-05,11.0,2.84639e-05,5.31061e-05,5.0,17.0
3016,Manitowoc,WI,80421,25.0,3.108640777906268,3.611885e-05,29.0,2.74032e-05,4.5453e-05,17.0,39.0
3017,Marathon,WI,115400,25.0,2.166377816291161,2.806665e-05,32.0,2.11031e-05,3.49198e-05,19.0,43.0
3018,Marinette,WI,40548,17.0,4.192561901943376,4.368935e-05,18.0,3.16793e-05,5.51671e-05,10.0,26.0
3019,Marquette,WI,12321,3.0,2.4348672997321645,4.077325e-05,5.0,2.60748e-05,5.41019e-05,2.0,9.0
3020,Menominee,WI,3890,0.0,0.0,4.1555649999999996e-05,1.0,2.69904e-05,5.81201e-05,0.0,3.0
3021,Milwaukee,WI,959275,226.0,2.355945896640692,2.44695e-05,235.0,2.18215e-05,2.70753e-05,201.0,272.0
3022,Monroe,WI,36633,16.0,4.367646657385418,4.495995e-05,16.0,3.35182e-05,5.79418e-05,7.0,23.0
3023,Oconto,WI,30226,10.0,3.308409978164494,4.01075e-05,12.0,2.86018e-05,5.23467e-05,5.0,18.0
